No,순번,시도,시군구,은행명,지점명,연락처,주소,경도,위도,상태
5840,5840,부산,영도구,우리은행,영도중앙(출),051)412-7771,부산광역시 영도구 대교로 1(봉래동3가),129.0442458,35.09267389,정좌표
5841,5841,부산,금정구,우리은행,부곡동지점,051)518-2223,부산광역시 금정구 부곡로 83(부곡동),129.0908466,35.22347645,정좌표
5842,5842,부산,동래구,우리은행,온천남지점,051)557-1641,부산광역시 동래구 충렬대로107번길 54(온천동),129.0771224,35.20908519,정좌표
5843,5843,부산,수영구,우리은행,망미동지점,051)754-8441,부산광역시 수영구 수미로 59(망미동),129.1171891,35.17337075,정좌표
5844,5844,부산,사상구,우리은행,르네시떼지점,051)319-5601,부산광역시 사상구 광장로 7(괘법동),128.9783013,35.16441763,정좌표
5845,5845,부산,해운대구,우리은행,해운대중앙지점,051)742-3088,부산광역시 해운대구 중동2로 12-1(중동),129.1703273,35.17065911,인근좌표
5846,5846,부산,강서구,우리은행,녹산공단금융센터,051)831-3151,부산광역시 강서구 녹산산단335로 12-5(송정동),128.8547068,35.09027521,정좌표
5847,5847,부산,해운대구,우리은행,반여동지점,051)532-0241,부산광역시 해운대구 선수촌로 89(반여동),129.1190581,35.20151158,정좌표
5848,5848,부산,해운대구,우리은행,해운대지점,051)701-5001,부산광역시 해운대구 세실로 77(좌동),129.1765473,35.17148271,정좌표
5849,5849,부산,북구,우리은행,화명동지점,051)361-6161,부산광역시 북구 화명대로 42(화명동),129.0126756,35.23440537,정좌표
5850,5850,부산,연제구,우리은행,연산중앙지점,051)868-8001,부산광역시 연제구 중앙대로 1125(연산동),129.0801794,35.18790734,정좌표
5851,5851,부산,중구,우리은행,부평동지점,051)244-4075,부산광역시 중구 흑교로 25(부평동3가),129.0248774,35.10173466,정좌표
5852,5852,부산,수영구,우리은행,남천동지점,051)622-4101,부산광역시 수영구 광남로 32(남천동),129.1111632,35.14552286,정좌표
5853,5853,부산,부산진구,우리은행,서면지점,051)804-2007,부산광역시 부산진구 중앙대로 718(부전동),129.0594618,35.1569072,정좌표
5854,5854,부산,금정구,우리은행,구서동지점,02)2002-3000,부산시 금정구 금강로 503(구서동),129.0862405,35.25093071,정좌표
5855,5855,부산,북구,우리은행,덕천동지점,051)361-2001,부산광역시 북구 만덕대로 17(덕천동),129.00695,35.21076124,정좌표
5856,5856,부산,남구,우리은행,메트로시티지점,051)612-0020,부산광역시 남구 용호로 54(용호동),129.1096527,35.12615965,정좌표
5857,5857,부산,해운대구,우리은행,부산동백지점,051)731-1001,부산광역시 해운대구 마린시티1로 155(우동),129.148226,35.15722853,정좌표
5858,5858,부산,기장군,우리은행,정관지점,051)728-6291,부산광역시 기장군 정관면 정관로 561(매학리),129.1753705,35.32201178,정좌표
5859,5859,부산,해운대구,우리은행,센텀시티지점,051)741-3416,부산광역시 해운대구 센텀동로 25(우동),129.1313776,35.17140539,정좌표
5860,5860,부산,중구,우리은행,TwoChairs부산센터,051)257-9960,부산광역시 중구 광복로97번길 11(동광동1가),129.0351388,35.09965989,정좌표
5861,5861,부산,강서구,우리은행,화전공단지점,051)973-0964,부산광역시 강서구 화전산단2로 63(화전동),128.8785359,35.10421988,정좌표
5862,5862,부산,남구,우리은행,BIFC금융센터,051)711-1899,부산광역시 남구 문현금융로 40(문현동),129.0656455,35.1471723,정좌표
5863,5863,부산,강서구,우리은행,부산미음산단지점,051)831-4398,부산광역시 강서구 미음산단로 137(구랑동),128.8589342,35.1367751,정좌표
5864,5864,서울,중구,우리은행,본점영업부,02)2002-3000,서울특별시 중구 소공로 51(회현동 1가),126.9817505,37.55943913,정좌표
5865,5865,서울,중구,우리은행,명동금융센터,02)774-4011,서울특별시 중구 명동길 42(명동2가),126.9847262,37.56364676,정좌표
5866,5866,서울,중구,우리은행,중부금융센터,02)2266-5171,서울특별시 중구 수표로 34(저동2가),126.9903579,37.56437876,정좌표
5867,5867,서울,중구,우리은행,소공동지점,02)777-9711,서울특별시 중구 남대문로 63(소공동),126.9813652,37.56306302,정좌표
5868,5868,서울,중구,우리은행,무교지점,02)777-5871,서울특별시 중구 무교로 21(무교동),126.9787424,37.56785457,정좌표
5869,5869,서울,중구,우리은행,역전금융센터,02)2259-0351,서울특별시 중구 통일로 10(남대문로5가),126.9736347,37.55709794,정좌표
5870,5870,서울,종로구,우리은행,종로YMCA지점,02)734-2661,서울특별시 종로구 종로 69(종로2가),126.9855394,37.57063692,정좌표
5871,5871,서울,중구,우리은행,을지로지점,02)2267-3131,서울특별시 중구 충무로 61(을지로3가),126.9922799,37.56668773,정좌표
5872,5872,서울,종로구,우리은행,창신동지점,02)763-5111,서울특별시 종로구 종로 311(창신동),127.0122455,37.57230276,정좌표
5873,5873,서울,동대문구,우리은행,청량리중앙지점,02)967-8861,서울특별시 동대문구 왕산로 169(제기동),127.0418985,37.57942169,정좌표
5874,5874,서울,종로구,우리은행,광화문지점,02)735-6905,서울특별시 종로구 새문안로5길 37(도렴동),126.9742133,37.57364925,정좌표
5875,5875,서울,용산구,우리은행,동자동지점,02)754-4491,서울특별시 용산구 한강대로 366(동자동) ,126.972628,37.55063529,정좌표
5876,5876,서울,중구,우리은행,청구역지점,02)2234-2141,서울특별시 중구 다산로 177(신당동),127.0129802,37.55947294,정좌표
5877,5877,서울,마포구,우리은행,신촌지점,02)715-0071,서울특별시 마포구 신촌로 106(노고산동),126.9377949,37.55503205,정좌표
5878,5878,서울,은평구,우리은행,불광동지점,02)355-0051,서울특별시 은평구 통일로 741 (대조동),126.9286117,37.61142777,정좌표
5879,5879,서울,영등포구,우리은행,영등포지점,02)2678-0171,서울특별시 영등포구 영등포로 240(영등포동3가),126.9080932,37.51906847,정좌표
5880,5880,서울,동작구,우리은행,노량진지점,02)815-4301,서울특별시 동작구 노량진로 116(노량진동. 백이빌딩),126.9388553,37.51315703,정좌표
5881,5881,서울,성북구,우리은행,종암지점,02)913-0341,서울특별시 성북구 종암로 162(하월곡동),127.0321774,37.60435415,정좌표
5882,5882,서울,성북구,우리은행,동소문로지점,02)923-3571,서울특별시 성북구 보문로 189(삼선동4가),127.0139332,37.59053611,정좌표
5883,5883,서울,중구,우리은행,세운금융센터,02)2266-1171,서울특별시 중구 마른내로 71(인현동2가),126.9956811,37.56491422,정좌표
5884,5884,서울,중구,우리은행,서소문금융센터,02)777-7781,서울특별시 중구 서소문로 103(서소문동),126.9726695,37.56301666,정좌표
5885,5885,서울,영등포구,우리은행,신길중앙지점,02)832-2756,서울특별시 영등포구 신길로 141(신길동),126.9102859,37.505016,정좌표
5886,5886,서울,용산구,우리은행,한강로금융센터,02)794-0271,서울특별시 용산구 한강대로 30길 25(한강로2가),126.9688619,37.52735905,정좌표
5887,5887,서울,성북구,우리은행,동소문(출),02)921-6173,서울특별시 성북구 성북로4길 52(돈암동),127.0087724,37.5960197,정좌표
5888,5888,서울,강북구,우리은행,미아동지점,02)988-2601,서울특별시 강북구 도봉로 87(송천동),127.0294996,37.61692741,정좌표
5889,5889,서울,성북구,우리은행,보문동지점,02)926-1775,서울특별시 성북구 보문로 79(보문동5가),127.0206971,37.58233674,정좌표
5890,5890,서울,중구,우리은행,태평로금융센터,02)778-0901,서울특별시 중구 세종대로 55(태평로2가),126.9749786,37.56161968,정좌표
5891,5891,서울,중구,우리은행,종로금융센터,02)734-4491,서울특별시 중구 남대문로 118(남대문로1가),126.9831455,37.56769925,정좌표
5892,5892,서울,종로구,우리은행,동대문지점,02)2278-5121,서울특별시 종로구 종로 266 ?(종로6가)?,127.0082244,37.57041128,정좌표
5893,5893,서울,중구,우리은행,장충동지점,02)2274-5581,서울특별시 중구 장충단로 198(장충동1가),127.0068103,37.56225268,정좌표
5894,5894,서울,강북구,우리은행,수유동금융센터,02)902-8111,서울특별시 강북구 도봉로 357(수유동),127.026843,37.63963279,정좌표
5895,5895,서울,은평구,우리은행,응암동지점,02)359-5410,서울특별시 은평구 은평로 176(응암동),126.9272989,37.60116868,정좌표
5896,5896,서울,마포구,우리은행,서교중앙금융센터,02)332-6331,서울특별시 마포구 월드컵북로 26(동교동),126.9195949,37.55718383,정좌표
5897,5897,서울,강서구,우리은행,화곡동금융센터,02)2603-2741,서울특별시 강서구 가로공원로76길 55(화곡동),126.8381155,37.53464971,정좌표
5898,5898,서울,중랑구,우리은행,중화동지점,02)493-9801,서울특별시 중랑구 동일로 837(중화동),127.0784697,37.60514717,정좌표
5899,5899,서울,금천구,우리은행,가산IT금융센터,02)857-9761,서울특별시 금천구 디지털로 177(가산동),126.8863436,37.47826136,정좌표
5900,5900,서울,강남구,우리은행,영동지점,02)546-0911,서울특별시 강남구 학동로 401(청담동),127.0416724,37.51763991,정좌표
5901,5901,서울,마포구,우리은행,아현동금융센터,02)363-0171,서울특별시 마포구 마포대로 196(아현동),126.9561791,37.55134719,정좌표
5902,5902,서울,서초구,우리은행,방배본동지점,02)592-6671,서울특별시 서초구 방배로 285(방배동),126.9867048,37.49800987,정좌표
5903,5903,서울,종로구,우리은행,수송동대림금융센터,02)730-5273,서울특별시 종로구 종로1길 36(수송동),126.978989,37.57350602,정좌표
5904,5904,서울,영등포구,우리은행,서여의도금융센터,02)783-6655,서울특별시 영등포구 국회대로 74길 4(여의도동),126.9205986,37.53054717,정좌표
5905,5905,서울,광진구,우리은행,군자역지점,02)3409-2210,서울특별시 광진구 천호대로 548(군자동),127.0789368,37.55691888,정좌표
5906,5906,서울,관악구,우리은행,낙성대역지점,02)872-8741,서울특별시 관악구 남부순환로 1889(봉천동),126.9597007,37.47924153,정좌표
5907,5907,서울,서초구,우리은행,논현역금융센터,02)544-9004,서울특별시 서초구 신반포로 339(잠원동),127.0206038,37.5112749,정좌표
5908,5908,서울,서초구,우리은행,신반포금융센터,02)537-1562,서울특별시 서초구 잠원로 37-6(잠원동),127.0079782,37.50837254,정좌표
5909,5909,서울,서초구,우리은행,강남교보타워금융센터,02)3481-5041,서울특별시 서초구 강남대로 465(서초동),127.0241097,37.50375607,정좌표
5910,5910,서울,강서구,우리은행,마곡역지점,02)3664-5057,서울특별시 강서구 공항대로 195,126.8291699,37.55988867,정좌표
5911,5911,서울,강남구,우리은행,청담동금융센터,02)544-9161,서울특별시 강남구 영동대로 708(청담동),127.0571369,37.52105646,정좌표
5912,5912,서울,동대문구,우리은행,답십리지점,02)2248-9185,서울특별시 동대문구 천호대로 295(답십리동),127.0538512,37.56645533,정좌표
5913,5913,서울,광진구,우리은행,자양동지점,02)458-4001,서울특별시 광진구 아차산로 362(자양동),127.0829085,37.53637761,정좌표
5914,5914,서울,강남구,우리은행,압구정현대지점,02)542-2801,서울특별시 강남구 압구정로 201(압구정동),127.0281807,37.53126259,정좌표
5915,5915,서울,송파구,우리은행,잠실5단지(출),02)412-6151,서울특별시 송파구 송파대로 567(잠실동),127.0923634,37.51505063,정좌표
5916,5916,서울,영등포구,우리은행,여의도금융센터,02)785-7100,서울특별시 영등포구 국제금융로8길 11(여의도동),126.9297801,37.52109721,정좌표
5917,5917,서울,광진구,우리은행,성수남지점,02)464-7751,서울특별시 광진구 아차산로 188(자양동),127.0641802,37.54181383,정좌표
5918,5918,서울,종로구,우리은행,종로6가지점,02)764-3491,서울특별시 종로구 종로41길 25(종로6가),127.0062773,37.57234104,정좌표
5919,5919,서울,강동구,우리은행,천호동지점,02)476-8131,서울특별시 강동구 천호대로 1016(성내동),127.1248005,37.53779572,정좌표
5920,5920,서울,종로구,우리은행,효자동지점,02)735-6814,서울특별시 종로구 자하문로 27(통인동),126.9713766,37.57844418,정좌표
5921,5921,서울,영등포구,우리은행,당산동지점,02)2676-8501,서울특별시 영등포구 당산로 116(당산동3가),126.8967808,37.5250063,정좌표
5923,5923,서울,동대문구,우리은행,장한평금융센터,02)2249-6121,서울특별시 동대문구 천호대로 429(장안동),127.0667567,37.56151226,정좌표
5924,5924,서울,구로구,우리은행,구로본동지점,02)866-2231,서울특별시 구로구 가마산로 203(구로동),126.8837466,37.49340071,정좌표
5925,5925,서울,강남구,우리은행,삼성동지점,02)553-1711,서울특별시 강남구 영동대로 432(대치동),127.0641443,37.50821907,정좌표
5926,5926,서울,강동구,우리은행,명일동지점,02)3426-8596,서울특별시 강동구 양재대로 1618(명일동),127.1440755,37.54986145,정좌표
5927,5927,서울,강동구,우리은행,둔촌동지점,02)485-2861,서울특별시 강동구 천호대로 1190(둔촌동),127.1435724,37.53412568,정좌표
5928,5928,서울,강남구,우리은행,선릉금융센터,02)553-1273,서울특별시 강남구 테헤란로 301(역삼동),127.0430679,37.50312445,정좌표
5929,5929,서울,강서구,우리은행,등촌역지점,02)3661-0405,서울특별시 강서구 공항대로 535(염창동),126.8657889,37.55115766,정좌표
5930,5930,서울,강남구,우리은행,남역삼동금융센터,02)557-7090,서울특별시 강남구 논현로64길 4(역삼동),127.0409329,37.49346712,정좌표
5931,5931,서울,중랑구,우리은행,망우동지점,02)491-0010,서울특별시 중랑구 용마산로 449(망우동),127.0976231,37.59150338,정좌표
5932,5932,서울,용산구,우리은행,청파동지점,02)715-9485,서울특별시 용산구 청파로 345 1층(서계동),126.9689706,37.55013559,정좌표
5933,5933,서울,서대문구,우리은행,연세금융센터,02)313-3198,서울특별시 서대문구 연세로 50(신촌동),126.9396282,37.57083118,정좌표
5934,5934,서울,서대문구,우리은행,독립문지점,02)363-6191,서울특별시 서대문구 통일로 195(영천동),126.9613691,37.57070938,정좌표
5935,5935,서울,동대문구,우리은행,장안동지점,02)2213-9807,서울특별시 동대문구 한천로14길 87(장안동),127.0675589,37.56634644,정좌표
5936,5936,서울,서대문구,우리은행,북가좌동지점,02)303-3671,서울특별시 서대문구 응암로 54(북가좌동),126.910205,37.577893,정좌표
5937,5937,서울,송파구,우리은행,잠실본동지점,02)415-0221,서울특별시 송파구 백제고분로 75(잠실동),127.0791547,37.50996572,정좌표
5938,5938,서울,서초구,우리은행,서초금융센터,02)3473-2511,서울특별시 서초구 강남대로 369(서초동),127.0282167,37.4956614,정좌표
5939,5939,서울,금천구,우리은행,독산동지점,02)851-8011,서울특별시 금천구 시흥대로 457(독산동),126.8979606,37.47445764,정좌표
5940,5940,서울,금천구,우리은행,시흥동지점,02)808-8590,서울특별시 금천구 시흥대로 214(시흥동),126.9017107,37.45304011,정좌표
5941,5941,서울,강남구,우리은행,대치동지점,02)562-8181,서울특별시 강남구 도곡로 530(대치동),127.0643389,37.49968392,정좌표
5942,5942,서울,송파구,우리은행,석촌동지점,02)415-5030,서울특별시 송파구 백제고분로 276(석촌동),127.0972584,37.50210705,정좌표
5943,5943,서울,중랑구,우리은행,면목동지점,02)434-1112,서울특별시 중랑구 면목로 283(면목동),127.0857283,37.57819223,정좌표
5944,5944,서울,강남구,우리은행,논현동지점,02)3442-3111,서울특별시 강남구 언주로 710(논현동),127.0359341,37.51690201,정좌표
5945,5945,서울,종로구,우리은행,세종로금융센터,02)399-2201,서울특별시 종로구 세종대로 149(세종로),126.9761401,37.56957138,정좌표
5946,5946,서울,영등포구,우리은행,여의도중앙금융센터,02)783-4101,서울특별시 영등포구 국제금융로2길 25(여의도동),126.9258009,37.52340459,정좌표
5947,5947,서울,양천구,우리은행,신월동지점,02)2604-3301,서울특별시 양천구 오목로 54(신월동),126.8436412,37.52220474,정좌표
5948,5948,서울,동대문구,우리은행,경희대학교(출),02)957-8041,서울특별시 동대문구 경희대로 24(회기동),127.0528456,37.59367005,정좌표
5949,5949,서울,강남구,우리은행,도산대로금융센터,02)546-4077,서울특별시 강남구 도산대로 235(신사동),127.0326438,37.5215896,정좌표
5950,5950,서울,강남구,우리은행,동역삼동금융센터,02)553-1751,서울특별시 강남구 테헤란로 133(역삼동),127.0334562,37.5001507,정좌표
5951,5951,서울,광진구,우리은행,광장동지점,02)453-5451,서울특별시 광진구 아차산로 552 ?(광장동),127.105019,37.54354946,정좌표
5952,5952,서울,서대문구,우리은행,연희동지점,02)324-7001,서울특별시 서대문구 연희로 125(연희동),126.9322949,37.56899129,정좌표
5953,5953,서울,송파구,우리은행,가락중앙금융센터,02)431-0506,서울특별시 송파구 중대로 135(가락동) 서관 101호,127.1224265,37.49509529,정좌표
5954,5954,서울,마포구,우리은행,마포금융센터,02)719-9411,서울특별시 마포구 마포대로 45(도화동),126.9463733,37.540473,정좌표
5955,5955,서울,중랑구,우리은행,상봉동지점,02)495-5507,서울특별시 중랑구 망우로 390(망우동),127.0959625,37.59827818,정좌표
5956,5956,서울,강남구,우리은행,테헤란로금융센터,02)553-6347,서울특별시 강남구 테헤란로 124(역삼동),127.0317034,37.49878388,정좌표
5957,5957,서울,중구,우리은행,장충남금융센터,02)2277-0236,서울특별시 중구 동호로 268(장충동2가),127.0040976,37.55961173,정좌표
5958,5958,서울,관악구,우리은행,신림역지점,02)875-4011,서울특별시 관악구 신림로 347(신림동),126.929241,37.48535256,정좌표
5959,5959,서울,영등포구,우리은행,영등포유통상가지점,02)2671-2344,서울특별시 영등포구 영등포로 109(당산동2가),126.89393,37.52241727,정좌표
5960,5960,서울,양천구,우리은행,목동남지점,02)2649-0382,서울특별시 양천구 목동동로 100(목동),126.8805278,37.5473422,인근좌표
5961,5961,서울,강남구,우리은행,대치역금융센터,02)569-9031,서울특별시 강남구 남부순환로 2913(대치동),127.05853,37.49275343,정좌표
5962,5962,서울,용산구,우리은행,용산전자랜드지점,02)716-3240,서울특별시 용산구 청파로 74(한강로3가),126.9595587,37.53278805,정좌표
5963,5963,서울,송파구,우리은행,올림픽지점,02)431-8521,서울특별시 송파구 양재대로 1178(방이동) ,127.1289197,37.51214708,정좌표
5964,5964,서울,노원구,우리은행,상계동지점,02)937-0051,서울특별시 노원구 동일로 1373(상계동),127.0610565,37.65115452,정좌표
5965,5965,서울,중구,우리은행,약수역지점,02)2237-6673,서울특별시 중구 다산로 104(신당동),127.0098717,37.55317533,정좌표
5966,5966,서울,서초구,우리은행,법조타운금융센터,02)587-7636,서울특별시 서초구 서초대로 260(서초동),127.0104481,37.49237684,정좌표
5967,5967,서울,노원구,우리은행,마들역지점,02)934-5611,서울특별시 노원구 동일로 1549(상계동),127.0568837,37.66671184,정좌표
5968,5968,서울,중구,우리은행,청계8가지점,02)2294-7001,서울특별시 중구 청계천로 400(황학동),127.0214631,37.57080937,정좌표
5969,5969,서울,종로구,우리은행,종로3가지점,02)766-3300,서울특별시 종로구 돈화문로 29(묘동),126.9918084,37.57108987,정좌표
5970,5970,서울,서초구,우리은행,양재중앙금융센터,02)589-1900,서울특별시 서초구 논현로 83(양재동),127.0443775,37.47717933,정좌표
5971,5971,서울,강서구,우리은행,공항동지점,02)2666-0071,서울특별시 강서구 공항대로 32(공항동),126.810711,37.5610307,정좌표
5972,5972,서울,송파구,우리은행,문정동지점,02)430-0361,서울특별시 송파구 중대로8길 8(문정동),127.1166678,37.49117835,정좌표
5973,5973,서울,강남구,우리은행,학동지점,02)512-5141,서울특별시 강남구 도산대로 322(논현동),127.0371659,37.52219897,정좌표
5974,5974,서울,양천구,우리은행,목동지점,02)2652-0101,서울특별시 양천구 목동서로 159-1(목동),126.8840456,37.54339755,인근좌표
5975,5975,서울,강서구,우리은행,강서지점,02)2603-8551,서울특별시 강서구 화곡로 309(화곡동),126.8493304,37.55195143,정좌표
5976,5976,서울,구로구,우리은행,구로동지점,02)837-3048,서울특별시 구로구 구로동로 118(구로동),126.8846662,37.48903393,정좌표
5977,5977,서울,서대문구,우리은행,충정로금융센터,02)392-8161,서울특별시 서대문구 충정로 29(충정로3가),126.9633309,37.56193803,정좌표
5978,5978,서울,구로구,우리은행,구일지점,02)867-2252,서울특별시 구로구 구일로4길 49(구로동),126.875781,37.49267945,정좌표
5979,5979,서울,노원구,우리은행,중계2동지점,02)975-5162,서울특별시 노원구 동일로203가길 29(중계동),127.0642845,37.63987723,정좌표
5980,5980,서울,동대문구,우리은행,삼육서울병원(출),02)2217-2761,서울특별시 동대문구 망우로 82(휘경동),127.0625424,37.58972578,정좌표
5981,5981,서울,양천구,우리은행,신월7동지점,02)2693-6816,서울특별시 양천구 지양로 22(신월동),126.8374593,37.51863135,정좌표
5982,5982,서울,구로구,우리은행,신도림동지점,02)2672-7800,서울특별시 구로구 경인로59길 8(신도림동),126.8834277,37.50639205,정좌표
5983,5983,서울,광진구,우리은행,테크노마트지점,02)3424-3411,서울특별시 광진구 광나루로56길 85(구의동),127.0956918,37.5357246,정좌표
5984,5984,서울,송파구,우리은행,아시아선수촌지점,02)421-6704,서울특별시 송파구 올림픽로4길 17(잠실동),127.0770893,37.50867282,정좌표
5985,5985,서울,강남구,우리은행,GS타워금융센터,02)539-7161,서울특별시 강남구 논현로 508(역삼동),127.0373359,37.50199454,정좌표
5986,5986,서울,금천구,우리은행,독산남지점,02)899-3286,서울특별시 금천구 한내로 56(독산동),126.8874682,37.45609036,정좌표
5987,5987,서울,종로구,우리은행,자하문지점,02)396-0727,서울특별시 종로구 자하문로 280(부암동),126.9616825,37.59864903,정좌표
5988,5988,서울,관악구,우리은행,신림2동지점,02)871-5497,서울특별시 관악구 신림로 206(신림동),126.9374473,37.47562904,정좌표
5989,5989,서울,도봉구,우리은행,방학동지점,02)956-9992,서울특별시 도봉구 방학로 210(방학동),127.0287761,37.66230236,정좌표
5990,5990,서울,강북구,우리은행,우이동지점,02)903-3031,서울특별시 강북구 삼양로123길 1(수유동),127.015463,37.64477722,정좌표
5991,5991,서울,성북구,우리은행,한국과학기술연구원(출),02)967-9079,서울특별시 성북구 화랑로14길 5(하월곡동),127.04532,37.6043481,인근좌표
5992,5992,서울,서초구,우리은행,서울성모병원지점,02)591-9323,서울특별시 서초구 반포대로 222(반포동),127.0051816,37.49923118,정좌표
5993,5993,서울,도봉구,우리은행,창동지점,02)992-4141,서울특별시 도봉구 도봉로 578(창동),127.0397048,37.65629638,정좌표
5994,5994,서울,강남구,우리은행,도곡스위트지점,02)2058-1100,"서울특별시 강남구 언주로30길 21 (도곡동, 아카데미스위트)",127.052014,37.48886422,정좌표
5995,5995,서울,금천구,우리은행,서울디지털3단지지점,02)2025-8170,서울특별시 금천구 가산디지털2로 123(가산동),126.8787104,37.47872731,정좌표
5996,5996,서울,성북구,우리은행,석계역지점,02)941-5550,서울특별시 성북구 화랑로42길 48(석관동),127.0647499,37.61389781,정좌표
5997,5997,서울,강남구,우리은행,강남세브란스병원(출),02)3463-6071,서울특별시 강남구 언주로 211 1층(도곡동),127.0463195,37.49209082,정좌표
5998,5998,서울,송파구,우리은행,방이역지점,02)417-6871,서울특별시 송파구 오금로31가길 20(방이동),127.1231561,37.5073381,정좌표
5999,5999,서울,영등포구,우리은행,신길서지점,02)849-0637,서울특별시 영등포구 가마산로 411(신길동),126.9025544,37.50426958,정좌표
6000,6000,서울,은평구,우리은행,역촌동지점,02)388-3382,서울특별시 은평구 연서로 134(역촌동),126.9174248,37.61067229,정좌표
6001,6001,서울,마포구,우리은행,서교동지점,02)324-0632,서울특별시 마포구 양화로 93(서교동),126.9177667,37.55279204,정좌표
6002,6002,서울,강남구,우리은행,압구정로데오지점,02)516-2177,서울특별시 강남구 압구정로 328(신사동),127.0374669,37.52833612,정좌표
6003,6003,서울,송파구,우리은행,잠실역금융센터,02)414-1177,서울특별시 송파구 올림픽로 269(신천동),127.1006116,37.51442767,정좌표
6004,6004,서울,강남구,우리은행,대치북지점,02)552-6601,서울특별시 강남구 역삼로 447(대치동),127.0559014,37.50240498,정좌표
6005,6005,서울,강서구,우리은행,가양동지점,02)2659-8011,서울특별시 강서구 양천로57길 10-10(가양동),126.8525971,37.56284174,정좌표
6006,6006,서울,동작구,우리은행,대방동지점,02)826-2291,서울특별시 동작구 여의대방로 250 ?(대방동)?,126.924518,37.50874353,정좌표
6007,6007,서울,중구,우리은행,신당역지점,02)2252-1135,서울특별시 중구 퇴계로 413(흥인동),127.0175224,37.56575596,정좌표
6008,6008,서울,강남구,우리은행,일원역지점,02)2226-2455,서울특별시 강남구 광평로9길 34(일원동),127.0794917,37.48405063,인근좌표
6009,6009,서울,노원구,우리은행,중계동지점,02)952-2540,서울특별시 노원구 한글비석로 253(중계동),127.0763484,37.6504241,정좌표
6010,6010,서울,종로구,우리은행,평창동지점,02)396-0030,서울특별시 종로구 평창문화로 127(평창동),126.9738508,37.60956164,정좌표
6011,6011,서울,송파구,우리은행,거여동지점,02)448-4512,서울특별시 송파구 오금로 511(거여동),127.1456527,37.49317522,정좌표
6012,6012,서울,성동구,우리은행,서울시설공단지점,02)2292-7711,서울특별시 성동구 청계천로 540(마장동),127.0360478,37.57161237,정좌표
6013,6013,서울,강남구,우리은행,압구정동지점,02)542-0120,서울특별시 강남구 언주로 874(신사동),127.0341336,37.52858892,정좌표
6014,6014,서울,마포구,우리은행,마포중앙지점,02)707-1355,서울특별시 마포구 마포대로 78(도화동),126.9497751,37.5418804,정좌표
6015,6015,서울,중구,우리은행,CJ금융센터,02)2266-3200,서울특별시 중구 동호로 330(쌍림동),127.0032534,37.56397404,정좌표
6016,6016,서울,강남구,우리은행,포스코금융센터,02)3453-6611,서울특별시 강남구 테헤란로 440(대치동),127.0561308,37.50581523,정좌표
6017,6017,서울,서초구,우리은행,서초로지점,02)521-1441,서울특별시 서초구 명달로 104(서초동),127.0045245,37.4864167,정좌표
6018,6018,서울,강동구,우리은행,강동구청지점,02)471-1305,서울특별시 강동구 성내로 25(성내동),127.1244271,37.52987504,정좌표
6019,6019,서울,관악구,우리은행,보라매지점,02)835-2761,서울특별시 관악구 보라매로3길 23(보라매동),126.9255362,37.49104245,정좌표
6020,6020,서울,강남구,우리은행,언주역지점,02)511-7596,서울특별시 강남구 논현로 612(논현동),127.0337337,37.50840373,정좌표
6021,6021,서울,영등포구,우리은행,대림3동지점,02)834-1373,서울특별시 영등포구 가마산로 356(대림동),126.8985361,37.50036436,정좌표
6022,6022,서울,성북구,우리은행,길음뉴타운지점,02)912-2100,서울특별시 성북구 길음로 33(길음동),127.0189034,37.60751524,정좌표
6023,6023,서울,광진구,우리은행,워커힐지점,02)446-4582,서울특별시 광진구 아차산로 636(광장동),127.1084457,37.5491718,정좌표
6024,6024,서울,서초구,우리은행,서초남지점,02)587-7491,서울특별시 서초구 반포대로 22(서초동),127.0129263,37.48256794,정좌표
6025,6025,서울,강남구,우리은행,대치남지점,02)567-0483,서울특별시 강남구 남부순환로 3032(대치동),127.0646417,37.49416871,인근좌표
6026,6026,서울,마포구,우리은행,대흥동지점,02)711-9491,서울특별시 마포구 독막로 241(대흥동),126.9405219,37.54691602,정좌표
6027,6027,서울,동작구,우리은행,신대방동금융센터,02)824-9090,서울특별시 동작구 여의대방로 112(신대방동),126.9188153,37.49680304,정좌표
6028,6028,서울,강동구,우리은행,한림대학교강동성심병원(출),02)482-4914,서울특별시 강동구 성안로 150(길동),127.135336,37.53615563,정좌표
6029,6029,서울,노원구,우리은행,하계동지점,02)974-4081,서울특별시 노원구 노원로 236(하계동),127.0751128,37.63909993,정좌표
6030,6030,서울,도봉구,우리은행,창동역지점,02)999-9941,서울특별시 도봉구 노해로69가길 11(창동),127.0490882,37.65889025,정좌표
6031,6031,서울,중구,우리은행,가톨릭회관지점,02)319-4201,서울특별시 중구 명동길 80(명동2가),126.9869937,37.56415571,정좌표
6032,6032,서울,영등포구,우리은행,한림대학교한강성심병원(출),02)2679-4474,서울특별시 영등포구 버드나루로 7길 13(영등포동2가),126.909427,37.52257572,정좌표
6033,6033,서울,광진구,우리은행,세종대학교(출),02)467-7115,서울특별시 광진구 능동로 209(군자동),127.075194,37.55146347,정좌표
6034,6034,서울,동작구,우리은행,숭실대학교지점,02)826-4522,서울특별시 동작구 상도로 369(상도동),126.9551373,37.49653223,정좌표
6035,6035,서울,강서구,우리은행,김포공항국내선(출),02)2667-0218,서울특별시 강서구 하늘길 112(공항동),126.8045924,37.56051819,인근좌표
