No,순번,시도,시군구,은행명,지점명,연락처,주소,경도,위도,상태
6368,6368,충북,충주시,우리은행,충주법원(출),043)842-7198,충청북도 충주시 계명대로 103(교현동),127.925950671924,36.9831384947179,정좌표
6369,6369,충북,흥덕구,우리은행,청주성모병원(출),043)214-3232,충청북도 청주시 청원구 주성로 173-19 (주중동) ,127.486334590798,36.6742213887618,정좌표
6370,6370,충북,청원군,우리은행,가경동지점,043)236-6925,충청북도 청주시 흥덕구 풍산로 6(가경동),127.43157837732,36.6245604645151,정좌표
6371,6371,충북,흥덕구,우리은행,오창금융센터,043)214-8691,충청북도 청주시 청원구 오창읍 중심상업로 20 (양청리),127.430289794863,36.7125319272254,정좌표
6372,6372,충북,흥덕구,우리은행,오창LG화학(출),043)214-9355,충청북도 청주시 흥덕구 옥산면 과학산업3로 29 ,127.41317272354,36.6973475562257,정좌표
6373,6373,충북,음성군,우리은행,충북혁신도시지점,043)533-0351,충청북도 음성군 맹동면 원중로 1404(두성리),127.541782503461,36.9091763499584,정좌표
6374,6374,충북,제천시,우리은행,제천지점,043)645-0983,충청북도 제천시 의림대로 167(의림동),128.212666146846,37.1425341898089,정좌표
6376,6376,충북,흥덕구,우리은행,청주산단지점,043)271-9561,충청북도 청주시 흥덕구 직지대로 401 (송정동) ,127.437416430446,36.6445904596821,정좌표
6378,6378,서울,중구,우체국,서울중앙우체국,02-6450-1114,(04535)서울특별시 중구 소공로 70 (충무로1가) ,126.982168636818,37.561598525441,정좌표
6379,6379,서울,중구,우체국,서울을지로4가우체국,02-2273-6505,(04549)서울특별시 중구 을지로 154-2 (을지로4가) ,126.995157308746,37.5661930664728,정좌표
6380,6380,서울,종로구,우체국,광화문우체국,02-3703-9011,"(03187)서울특별시 종로구 종로 6 (서린동,광화문우체국) ",126.978095838661,37.5698414361519,정좌표
6381,6381,서울,종로구,우체국,서울종로5가우체국,02-742-9992,(03129)서울특별시 종로구 종로 207-1 (종로5가) ,127.000872798633,37.5711747790163,정좌표
6382,6382,서울,종로구,우체국,정부서울청사우체국,02-738-0205,(03171)서울특별시 종로구 세종대로 209 (세종로) ,126.975207363276,37.5749077147505,정좌표
6383,6383,서울,서대문구,우체국,서대문우체국,02-390-9114,"(03727)서울특별시 서대문구 성산로20길 9(창천동,서대문우체국) ",126.93209069684,37.5608432249505,정좌표
6384,6384,서울,마포구,우체국,서울마포우체국,02-390-9280,"(04156)서울특별시 마포구 마포대로 89 (도화동, POSTTOWER)",126.949796236006,37.5432403656358,정좌표
6385,6385,서울,은평구,우체국,서울은평우체국,02-350-3514,(03306)서울특별시 은평구 진관2로 29-8 (진관동 77) ,126.920611676628,37.6354510107494,정좌표
6386,6386,서울,동대문구,우체국,동대문우체국,02-2210-3703,"(02586)서울특별시 동대문구 천호대로 4 (신설동, 117-23) ",127.023931230259,37.5748991134549,정좌표
6387,6387,서울,중랑구,우체국,서울중랑우체국,02-2239-0599,(02098)서울특별시 중랑구 망우로 271 (상봉동),127.082509080656,37.5958055642376,정좌표
6388,6388,서울,강동구,우체국,서울강동우체국,02-440-2828,(05350)서울특별시 강동구 양재대로112길 57 (길동) ,127.143206516016,37.5363768880592,정좌표
6389,6389,서울,강동구,우체국,서울명일동우체국,02-3427-2001,(05292)서울특별시 강동구 구천면로 424-9 (명일동),127.145980696355,37.549921254709,정좌표
6390,6390,서울,강남구,우체국,서울강남우체국,02-2040-4021,(06336)서울특별시 강남구 개포로 619 (개포동) ,127.078073708531,37.4935841488572,정좌표
6391,6391,서울,성북구,우체국,서울성북우체국,02-3396-0123,(02733)서울특별시 성북구 동소문로 310 (하월곡동) ,127.029354813859,37.6073140240847,정좌표
6392,6392,서울,서초구,우체국,서울서초우체국,02-3498-8008,(06779)서울특별시 서초구 동산로 19 (양재동) ,127.041674426954,37.4699940234073,정좌표
6393,6393,서울,송파구,우체국,서울송파우체국,02-405-8777,(05661)서울특별시 송파구 오금로 323 (오금동),127.128028883434,37.5025426235683,정좌표
6394,6394,서울,노원구,우체국,서울노원우체국,02-950-3226,(01740)서울특별시 노원구 중계로 123 (중계동),127.080741738875,37.6464119019605,정좌표
6395,6395,서울,노원구,우체국,서울공릉동우체국,02-972-9000,(01849)서울특별시 노원구 동일로 988 (공릉동),127.075725933966,37.6184704550693,정좌표
6396,6396,서울,용산구,우체국,서울용산우체국,02-6966-0808,(04386)서울특별시 용산구 한강대로 118 (한강로2가 142) ,126.969511584592,37.5300108688866,정좌표
6397,6397,서울,용산구,우체국,서울용문동우체국,02-714-2005,(04363)서울특별시 용산구 원효로41길 47 (원효로3가),126.959897034067,37.5353067136535,정좌표
6398,6398,서울,광진구,우체국,서울광진우체국,02-2049-0550,(05048)서울특별시 광진구 강변역로 2 (구의동),127.090474692181,37.5377696454959,정좌표
6399,6399,서울,성동구,우체국,서울마장동우체국,02-2299-2005,(04748)서울특별시 성동구 고산자로 352 (마장동),127.038189669196,37.570898516533,정좌표
6400,6400,서울,영등포구,우체국,여의도우체국,02-783-0014,(07328)서울특별시 영등포구 여의대로 66 KTB빌딩 2층 ,126.923708380797,37.5245514599929,정좌표
6401,6401,서울,관악구,우체국,서울관악우체국,02-6911-0505,(08755)서울특별시 관악구 남부순환로 1643 (신림동) ,126.933136724433,37.4850152831062,정좌표
6402,6402,서울,금천구,우체국,서울금천우체국,02-861-4403,"(08576)서울특별시 금천구 시흥대로 410 (독산동,서울금천우체국) ",126.898609455417,37.4698707801476,정좌표
6403,6403,서울,금천구,우체국,서울시흥1동우체국,02-806-1938,(08622)서울특별시 금천구 독산로 123 ,126.905067908128,37.4582207748606,정좌표
6404,6404,서울,동작구,우체국,서울동작우체국,02-822-0385,(07056)서울특별시 동작구 여의대방로22길 77 (신대방동) ,126.924505821363,37.4978944960272,정좌표
6405,6405,서울,강서구,우체국,서울강서우체국,02-2660-8900,(07582)서울특별시 강서구 강서로 448 (등촌동) ,126.84080972009,37.5652936036394,정좌표
6406,6406,서울,양천구,우체국,서울양천우체국,02-2646-0014,(07988)서울특별시 양천구 목동서로 117 (목동) ,126.881860962129,37.5465016014632,인근좌표
6407,6407,서울,양천구,우체국,서울신월2동우체국,02-2692-0318,(08028)서울특별시 양천구 중앙로 309 (신월동) ,126.850868162702,37.5236080591936,정좌표
6408,6408,서울,도봉구,우체국,서울도봉우체국,02-3499-3600,(01450)서울특별시 도봉구 노해로 150 (쌍문동) ,127.027241726303,37.6479232596225,정좌표
6409,6409,서울,도봉구,우체국,서울강북우체국,02-988-2197,(01158)서울특별시 강북구 솔매로50길 55 (미아동) ,127.028490149489,37.6242602918051,정좌표
6410,6410,인천,연수구,우체국,인천우체국,032-850-8100,"(21935)인천광역시 연수구 함박뫼로 226 (연수동,인천우체국) ",126.690803603377,37.4193253841284,정좌표
6411,6411,인천,강화군,우체국,강화우체국,032-934-6640,(23036)인천광역시 강화군 강화읍 강화대로 384 ,126.488421001174,37.7453709346361,정좌표
6412,6412,인천,서구,우체국,서인천우체국,032-590-9114,(22713)인천광역시 서구 서곶로 318 (심곡동) ,126.677613229024,37.5457922109744,정좌표
6413,6413,인천,서구,우체국,인천가좌2동우체국,032-575-2005,(22810)인천광역시 서구 원적로96번길 27 (가좌동) ,126.685119268075,37.4934965940691,정좌표
6414,6414,인천,남동구,우체국,남인천우체국,032-453-0500,(21552)인천광역시 남동구 경인로 514 (간석동) ,126.696464457998,37.4603800443825,정좌표
6415,6415,인천,계양구,우체국,인천계양우체국,032-540-9400,(21066)인천광역시 계양구 계산새로 76 (계산동) ,126.736338616277,37.5376632900814,정좌표
6416,6416,경기,고양시,우체국,고양일산우체국,031-927-0199,(10401)경기도 고양시 일산동구 중앙로 1293 ,126.771636952347,37.6609554235426,정좌표
6417,6417,경기,고양시,우체국,고양덕양우체국,031-968-0014,(10498)경기도 고양시 덕양구 백양로 132 (화정동) ,126.835296342222,37.6372804798093,정좌표
6418,6418,경기,고양시,우체국,고양주교동우체국,031-962-5005,(10462)경기도 고양시 덕양구 호국로 793 (주교동),126.836216327942,37.657362754233,정좌표
6419,6419,경기,부천시,우체국,부천우체국,032-310-7020,(14546)경기도 부천시 소향로 103 (중동) ,126.759406888241,37.5029282108623,정좌표
6420,6420,경기,안산시,우체국,안산우체국,031-483-2002,(15357)경기도 안산시 단원구 중앙대로 815 (고잔동) ,126.82699084695,37.3177180714391,정좌표
6421,6421,경기,시흥시,우체국,시흥우체국,031-8041-2700,(15079)경기도 시흥시 공단1대로 241 (정왕동) ,126.728627716239,37.3363226225376,정좌표
6422,6422,경기,안양시,우체국,안양우체국,031-390-9788,(14047)경기도 안양시 동안구 평촌대로253번길 25 (비산동) ,126.953009383594,37.3935122367318,정좌표
6423,6423,경기,안양시,우체국,과천우체국,02-503-2005,(13834)경기도 과천시 별양로 54 (별양동) ,126.993545722909,37.4238178044729,정좌표
6424,6424,경기,안양시,우체국,서안양우체국,031-445-2007,(14030)경기도 안양시 만안구 안양로 233 (안양동) ,126.925052702727,37.3937954105571,정좌표
6425,6425,경기,안양시,우체국,안양4동우체국,031-441-1997,(14001)경기도 안양시 만안구 병목안로 4 (안양동) ,126.919880026579,37.3999196543171,정좌표
6426,6426,경기,안양시,우체국,안양관양동우체국,031-421-1425,(13939)경기도 안양시 동안구 관악대로 407-1 (관양동) ,126.96816570185,37.4050681878575,정좌표
6427,6427,경기,군포시,우체국,군포우체국,031-396-8014,(15829)경기도 군포시 산본로 328 ,126.934060014705,37.3601905801007,정좌표
6428,6428,경기,의왕시,우체국,의왕부곡우체국,031-461-3305,(16088)경기도 의왕시 부곡중앙남2길 11 ,126.950735660037,37.3197317856604,정좌표
6429,6429,경기,수원시,우체국,수원우체국,031-888-1301,(16326)경기도 수원시 장안구 천천로 94 (천천동),126.98428747084,37.3002427440216,정좌표
6430,6430,경기,수원시,우체국,수원북문우체국,031-247-2005,(16269)경기도 수원시 장안구 수성로 360 (영화동),127.011481430161,37.2932179448255,정좌표
6431,6431,경기,수원시,우체국,동수원우체국,031-231-0532,(16487)경기도 수원시 팔달구 인계로 143 (인계동) ,127.033708594325,37.2673498465277,정좌표
6432,6432,경기,수원시,우체국,수원매탄1동우체국,031-215-9115,(16530)경기도 수원시 영통구 중부대로 242 (매탄동),127.042335293391,37.2749101488485,정좌표
6433,6433,경기,성남시,우체국,성남우체국,031-743-0014,"(13354)경기도 성남시 수정구 산성대로 301 (신흥동,성남우체국) ",127.149904913705,37.4423654833164,정좌표
6434,6434,경기,성남시,우체국,성남태평동우체국,031-753-0004,"(13305)경기도 성남시 수정구 수정로 113 (태평동,태평동우체국)",127.132802477901,37.4414505256845,정좌표
6435,6435,경기,성남시,우체국,성남분당우체국,031-725-8014,(13590)경기도 성남시 분당구 황새울로 347 (서현동) ,127.123231003642,37.3868838110869,정좌표
6436,6436,경기,구리시,우체국,구리우체국,031-560-0114,(11922)경기도 구리시 건원대로34번길 34 (인창동) ,127.142438342824,37.6041617762277,정좌표
6437,6437,경기,의정부시,우체국,의정부우체국,031-877-0014,(11778)경기도 의정부시 추동로 88 (신곡동),127.064075718017,37.7467720884942,정좌표
6438,6438,인천,옹진군,우체국,백령우체국,032-836-1500,(23101)인천광역시 옹진군 백령면 백령로 270 ,124.718503367713,37.9710054605845,정좌표
6439,6439,경기,파주시,우체국,파주우체국, 031-940-9048,(10915)경기도 파주시 새꽃로 1 (금촌동) ,126.76815903848,37.7502306548658,정좌표
6440,6440,경기,파주시,우체국,문산우체국,031-950-9810,(10824)경기도 파주시 문산읍 문향로 46 ,126.785745779753,37.8561526478487,정좌표
6441,6441,경기,파주시,우체국,파주운정동우체국,031-957-2005,(10894)경기도 파주시 금바위로 36 (와동동) ,126.758904695947,37.7274868289222,정좌표
6442,6442,경기,김포시,우체국,김포우체국,031-8048-0160,(10077)경기도 김포시 김포한강11로 157 (운양동) ,126.6791600176,37.6466345447969,정좌표
6443,6443,경남,고성군,우체국,고성우체국,055-673-5100,(52942)경상남도 고성군 고성읍 중앙로25번길 30 (성내리),128.323658344224,34.9756070486765,정좌표
6444,6444,경기,광명시,우체국,광명우체국,02-890-1114,(14248)경기도 광명시 범안로 1017 (하안동),126.8762691307,37.4610884089925,정좌표
6445,6445,경기,오산시,우체국,광명하안3동우체국,02-805-2005,(14306)경기도 광명시 금당로 45 (하안동) ,126.883074812076,37.4599681420011,정좌표
6446,6446,경기,평택시,우체국,오산우체국,031-374-2001,(18135)경기도 오산시 성호대로 85 (오산동),127.070703982546,37.1492626645477,정좌표
6447,6447,경기,평택시,우체국,평택우체국,031-8053-3121,(17895)경기도 평택시 중앙로 63 (비전동),127.089823189066,36.9947820308518,정좌표
6448,6448,경기,평택시,우체국,송탄우체국,031-662-9100,(17757)경기도 평택시 탄현로 336 (지산동) ,127.056696107258,37.0820453661378,정좌표
6449,6449,경기,평택시,우체국,평택비전2동우체국,031-657-2005,(17872)경기도 평택시 평남로 726 (비전동),127.114745879227,36.9944982883431,정좌표
6450,6450,경기,평택시,우체국,평택중앙동우체국,031-666-0797,(17783)경기도 평택시 서정역로 28 (서정동),127.055987530978,37.0566776993882,정좌표
6451,6451,경기,평택시,우체국,평택현화우체국,031-684-0330,(17937)경기도 평택시 안중읍 현화중앙길 69 ,126.920635324913,36.9847549448886,정좌표
6452,6452,경기,안성시,우체국,안성우체국,031-8046-7950,(17578)경기도 안성시 아양로 12 (석정동) ,127.262948361678,37.0086055166593,정좌표
6453,6453,경기,광주시,우체국,경기광주우체국,031-799-5900,(12746)경기도 광주시 행정타운로 49-10 ,127.252928366774,37.4272245873578,정좌표
6454,6454,경기,하남시,우체국,하남우체국,031-795-0514,"(12948)경기도 하남시 신장동로 35 1,2층 (신장동, 유니온)",127.21123676558,37.5433702469508,정좌표
6455,6455,경기,이천시,우체국,이천우체국,031-635-2001,(17377)경기도 이천시 경충대로 2610 (중리동) ,127.443078387389,37.2757721237863,정좌표
6456,6456,경기,이천시,우체국,설성우체국,031-641-8014,(17413)경기도 이천시 설성면 진상미로 179 ,127.547138630012,37.1049224356641,정좌표
6457,6457,경기,여주군,우체국,여주우체국,031-883-0004,(12627)경기도 여주시 세종로 100 ,127.634011421328,37.2895891606375,정좌표
6458,6458,경기,양평군,우체국,양평우체국,031-772-2001,(12555)경기도 양평군 양평읍 해오름길 15 ,127.49052919433,37.4888208437712,정좌표
6459,6459,경기,가평군,우체국,가평우체국,031-582-2001,(12418)경기도 가평군 가평읍 보납로 2 ,127.51079349955,37.831078381415,정좌표
6460,6460,경기,동두천시,우체국,동두천우체국,031-862-0014,(11312)경기도 동두천시 평화로 2518 (생연동) ,127.058267995392,37.9128966757202,정좌표
6461,6461,경기,연천군,우체국,연천우체국,031-834-2001,(11013)경기도 연천군 연천읍 연천로 280 ,127.075260519353,38.1018534151743,정좌표
6462,6462,경기,포천시,우체국,포천우체국,031-535-2001,(11144)경기도 포천시 중앙로 159(신읍동) ,127.205399422609,37.9000143312524,정좌표
6463,6463,경기,용인시,우체국,용인수지우체국,031-270-0511,(16841)경기도 용인시 수지구 문정로 3 (풍덕천동) ,127.096843617689,37.3212460571695,정좌표
6464,6464,경기,남양주시,우체국,남양주우체국,031-590-0700,(12218)경기도 남양주시 경춘로 1288 (평내동) ,127.236533384029,37.6488073394753,정좌표
6465,6465,경기,화성시,우체국,화성우체국,031-8015-9516,(18460)경기도 화성시 노작로 240 (석우동) ,127.078092788932,37.2077140288983,정좌표
6466,6466,경기,화성시,우체국,마도우체국,031-356-3005,(18537)경기도 화성시 마도면 두곡서길 3 ,126.774985461398,37.2059571133806,정좌표
6467,6467,인천,부평구,우체국,부평우체국,032-500-4000,(21313)인천광역시 부평구 길주로 415 (청천동) ,126.708432488669,37.5092878388506,정좌표
6468,6468,인천,부평구,우체국,북인천우체국,032-502-0004,(21389)인천광역시 부평구 경원대로 1373 (부평1동) ,126.721543018627,37.4915384404988,정좌표
6469,6469,인천,부평구,우체국,부평대로우체국,032-524-2167,(21359)인천광역시 부평구 부평대로 88 (부평4동) ,126.722554242565,37.4991569639334,정좌표
6470,6470,경기,수원시,우체국,서수원우체국,031-8020-0701,(16626)경기도 수원시 권선구 호매실로 22-55 (탑동) ,126.97009956236,37.2582744469421,정좌표
6471,6471,인천,남동구,우체국,인천남동우체국,032-725-0100,(21655)인천광역시 남동구 논현로46번길 7 (논현동) ,126.711882927185,37.4018631078441,정좌표
6472,6472,광주,동구,우체국,광주우체국,062-231-0280,(61470)광주광역시 동구 제봉로 211 (대인동) ,126.914232831183,35.1541155265054,정좌표
6473,6473,부산,사하구,우체국,부산사하우체국,051-209-7020,(49345)부산광역시 사하구 낙동대로 346 (당리동),128.979809427351,35.1012586239619,정좌표
6474,6474,부산,동래구,우체국,동래우체국,051-559-7013,(47743)부산광역시 동래구 명륜로 169 (명륜동) ,129.081936878243,35.2084532799,정좌표
6475,6475,부산,동래구,우체국,부산온천3동우체국,051-505-8004,(47851)부산광역시 동래구 석사북로 106 (온천동),129.06743736016,35.205716206495,정좌표
6476,6476,부산,금정구,우체국,부산금정우체국,051-519-6114,(46274)부산광역시 금정구 중앙대로1793번길 20 (구서동),129.092336520978,35.2445485202252,정좌표
6477,6477,부산,해운대구,우체국,해운대우체국,051-720-4500,(48002)부산광역시 해운대구 반송로 523 (석대동) ,129.120136149303,35.2184549163576,정좌표
6478,6478,부산,해운대구,우체국,부산우1동우체국,051-746-2005,(48095)부산광역시 해운대구 중동1로 11 (우동) ,129.170327314528,35.1706591143322,인근좌표
6479,6479,부산,해운대구,우체국,부산반여동우체국,051-782-0368,(48029)부산광역시 해운대구 재반로 203 (반여동) ,129.130508270912,35.1953533106643,정좌표
6480,6480,부산,해운대구,우체국,부산반송2동우체국,051-543-2003,(48009)부산광역시 해운대구 신반송로 203-11 (반송동) ,129.15789919504,35.2298512007626,정좌표
6481,6481,부산,수영구,우체국,남부산우체국,051-620-9000,(48314)부산광역시 수영구 수영로 448 (남천동) ,129.110259212468,35.1454604963566,정좌표
6482,6482,부산,수영구,우체국,부산광안동우체국,051-752-2005,(48253)부산광역시 수영구 수영로 619 (광안동),129.113505063735,35.1610059697834,정좌표
6483,6483,부산,수영구,우체국,부산수영동우체국,051-757-2005,(48227)부산광역시 수영구 수영로725번길 33 (수영동),129.117042047618,35.168511935194,정좌표
6484,6484,부산,사상구,우체국,부산사상우체국,051-320-3331,(46974)부산광역시 사상구 사상로 165 (괘법동),128.985843429436,35.1602961922162,정좌표
6485,6485,경남,김해시,우체국,김해우체국,055-320-9090,(50939)경상남도 김해시 전하로176번길 83 (전하동) ,128.874442813687,35.2239872577362,정좌표
6486,6486,경남,창원시,우체국,마산우체국,055-292-0020,(51304)경상남도 창원시 마산회원구 3·15대로 639 (석전동),128.576224163547,35.2308045184097,정좌표
6487,6487,경남,창원시,우체국,마산남성동우체국,055-246-7566,(51731)경상남도 창원시 마산합포구 동서북7길 46 ,128.575273458976,35.2037192229946,정좌표
6488,6488,경남,창원시,우체국,마산합포우체국,055-243-0124,(51738)경상남도 창원시 마산합포구 3·15대로 148 (중앙동2가) ,128.56442475516,35.1914601508843,정좌표
6489,6489,경남,창원시,우체국,창원우체국,055-260-9877,(51504)경상남도 창원시 성산구 상남로 57 (상남동) ,128.678675724757,35.2194282158757,정좌표
6490,6490,경남,창원시,우체국,창원가음정동우체국,055-281-0004,(51492)경상남도 창원시 성산구 원이대로863번길 20 (가음동),128.697395675721,35.208511567412,정좌표
6491,6491,경남,창원시,우체국,창원반송동우체국,055-283-0205,(51427)경상남도 창원시 성산구 원이대로473번길 15 (반림동),128.669545202001,35.235504148354,정좌표
6492,6492,경남,창원시,우체국,창원팔용동우체국,055-296-2001,(51374)경상남도 창원시 의창구 팔용로 437 (팔용동),128.613000837607,35.2556786413219,정좌표
6493,6493,경남,창원시,우체국,진해우체국,055-542-0005,(51678)경상남도 창원시 진해구 백구로 40 (통신동) ,128.66043837684,35.1488595649732,정좌표
6494,6494,경남,진주시,우체국,진주우체국,055-790-0552,(52684)경상남도 진주시 비봉로24번길 15 (중안동) ,128.082649251981,35.1933951940694,정좌표
6495,6495,광주,북구,우체국,북광주우체국,062-510-9114,(61244)광주광역시 북구 태봉로 15 (임동) ,126.901013148016,35.1605916725194,정좌표
6496,6496,광주,서구,우체국,서광주우체국,062-603-7190,(61997)광주광역시 서구 월드컵4강로 109 (화정동) ,126.871976509504,35.1465798656583,정좌표
6497,6497,울산,울주군,우체국,울산온양우체국,052-238-3500,(44974)울산광역시 울주군 온양읍 남창2길 20 ,129.281760072201,35.4168946810105,정좌표
6498,6498,광주,서구,우체국,광주무진로우체국, 062-600-4570,(61945)광주광역시 서구 계수로 41(유촌동) ,126.855250710937,35.1609304321901,정좌표
6499,6499,대구,남구,우체국,남대구우체국,053-470-2026,(42425)대구광역시 남구 중앙대로 200 (대명동) ,128.590981614449,35.8506734813399,정좌표
6500,6500,부산,영도구,우체국,부산영도우체국,051-400-5510,(49036)부산광역시 영도구 태종로 89 (대교2가81) ,129.041025691929,35.0919890611935,정좌표
6501,6501,부산,부산진구,우체국,부산진우체국,051-810-0700,(47271)부산광역시 부산진구 가야대로 579 (가야동),129.035035810571,35.1546890132902,정좌표
6502,6502,부산,부산진구,우체국,부산범천동우체국,051-643-0105,(47354)부산광역시 부산진구 황령대로18번길 21 (범천동),129.061553130161,35.1470639112581,정좌표
6503,6503,대구,동구,우체국,동대구우체국,053-940-1900,(41142)대구광역시 동구 동촌로 1 (입석동),128.644245252906,35.8923460960067,정좌표
6504,6504,대구,동구,우체국,대구방촌동우체국,053-982-4000,(41163)대구광역시 동구 동촌로 250 (방촌동),128.667012927007,35.8804801144648,정좌표
6505,6505,대구,북구,우체국,북대구우체국,053-310-3024,(41424)대구광역시 북구 구암로65길 38 (구암동) ,128.565715621027,35.9415352435516,정좌표
6506,6506,부산,기장군,우체국,기장우체국,051-724-0014,(46080)부산광역시 기장군 기장읍 대변로 1 ,129.218318918544,35.2357081422397,정좌표
6507,6507,경남,양산시,우체국,양산우체국,055-370-7127,(50576)경상남도 양산시 중앙로 252 (신기동) ,129.042466074989,35.3525367802371,정좌표
6508,6508,경남,양산시,우체국,양산서창동우체국,055-365-1600,(50527)경상남도 양산시 연호4길 16-4 (삼호동),129.173074885303,35.415960292043,정좌표
6509,6509,경남,밀양시,우체국,밀양우체국,055-350-3122,(50445)경상남도 밀양시 중앙로 84 (가곡동),128.769337783133,35.4747819606064,정좌표
6510,6510,경남,창녕군,우체국,창녕우체국,055-806-1100,(50329)경상남도 창녕군 창녕읍 화왕산1로 41 ,128.499691029152,35.537770889279,정좌표
6511,6511,경남,의령군,우체국,의령우체국,055-573-2001,(52149)경상남도 의령군 의령읍 충익로 21 ,128.261791849328,35.317931488843,정좌표
6512,6512,경남,함안군,우체국,함안우체국,055-582-0114,(52043)경상남도 함안군 가야읍 함안대로 523 ,128.407294665894,35.2736214638,정좌표
6513,6513,대구,북구,우체국,대구복현동우체국,053-952-0990,(41562)대구광역시 북구 경진로 5 (복현동),128.613886280281,35.8958545914457,정좌표
6514,6514,경남,통영시,우체국,통영우체국,055-650-2004,(53043)경상남도 통영시 중앙로 325 (무전동) ,128.42828546477,34.8595375665536,정좌표
6515,6515,경남,통영시,우체국,통영중앙동우체국,055-646-8001,(53061)경상남도 통영시 세병로 5 (중앙동) ,128.422974054405,34.8450770832654,정좌표
6516,6516,경남,거제시,우체국,거제우체국,055-636-0050,(53254)경상남도 거제시 거제중앙로17길 19 (고현동) ,128.623234267,34.8837719628832,정좌표
6517,6517,경남,사천시,우체국,사천우체국,055-852-2001,(52518)경상남도 사천시 사천읍 진삼로 1484 ,128.086199489727,35.0838307947319,정좌표
6518,6518,경남,사천시,우체국,사천선구동우체국,055-835-0085,(52568)경상남도 사천시 중앙로 50 (선구동),128.07539058431,34.9305089196197,정좌표
6519,6519,경남,사천시,우체국,삼천포우체국,055-835-1001,(52560)경상남도 사천시 중앙로 120 ,128.079072479393,34.9363808590394,정좌표
6520,6520,경남,사천시,우체국,사천곤양우체국,055-853-0601,(52504)경상남도 사천시 곤양면 곤양로 103-1 ,127.9608272628,35.0563442108086,정좌표
6521,6521,경남,산청군,우체국,산청우체국,055-973-2001,(52219)경상남도 산청군 산청읍 덕계로 7 ,127.87830491223,35.4151995084566,정좌표
6522,6522,경남,하동군,우체국,하동우체국,055-882-2001,(52326)경상남도 하동군 하동읍 중앙로 40 ,127.748203289305,35.0708692090099,정좌표
6523,6523,경남,남해군,우체국,남해우체국,055-863-2005,(52424)경상남도 남해군 남해읍 화전로78번길 6 ,127.894792342813,34.8377980713701,정좌표
6524,6524,경남,거창군,우체국,거창우체국,055-944-2001,(50132)경상남도 거창군 거창읍 중앙로 89 ,127.90856976355,35.6856163763811,정좌표
6525,6525,경남,함양군,우체국,함양우체국,055-963-2005,(50041)경상남도 함양군 함양읍 학사루길 1 ,127.726334898082,35.5200058829637,정좌표
6526,6526,경남,합천군,우체국,합천우체국,055-933-0002,(50235)경상남도 합천군 합천읍 동서로 56 ,128.158279905431,35.5668335294173,정좌표
6527,6527,대구,서구,우체국,서대구우체국,053-560-5335,(41835)대구광역시 서구 서대구로 97 (평리동),128.555187189646,35.8668032370248,정좌표
6528,6528,대구,서구,우체국,대구평리3동우체국,053-559-0221,(41775)대구광역시 서구 국채보상로 279 (평리동),128.561439874597,35.8719074479057,정좌표
6529,6529,부산,북구,우체국,북부산우체국,051-365-0868,(46527)부산광역시 북구 화명신도시로 89 (화명동),129.010007579907,35.2322321090866,정좌표
6530,6530,부산,연제구,우체국,부산연제우체국,051-500-0813,(47502)부산광역시 연제구 법원북로 33 (거제1동1473) ,129.070602890466,35.1941200045618,정좌표
6531,6531,부산,연제구,우체국,부산연산1동우체국,051-867-6732,(47552)부산광역시 연제구 과정로 319 (연산1동 312-15) ,129.092421186746,35.1892007907981,정좌표
6532,6532,대구,서구,우체국,대구비산동우체국,053-558-0014,(41780)대구광역시 서구 달서로 157 (비산동),128.570964151464,35.8762968280447,정좌표
6533,6533,대구,서구,우체국,대구서문우체국,053-571-3100,(41807)대구광역시 서구 큰장로 101 (내당동),128.577119514647,35.8679452411803,정좌표
6534,6534,대전,유성구,우체국,대전유성우체국,042-828-8114,(34186)대전광역시 유성구 온천로 51 (봉명동) ,127.343653925916,36.3556603142416,정좌표
6535,6535,대전,대덕구,우체국,대전대덕우체국,042-930-2400,(34301)대전광역시 대덕구 문평동로 16 (문평동) ,127.403578192908,36.4461057658578,정좌표
6536,6536,대전,대덕구,우체국,대전법동우체국,042-624-0220,(34406)대전광역시 대덕구 동춘당로 183 (법동),127.431199595138,36.3672734836837,정좌표
6537,6537,대전,대덕구,우체국,신탄진우체국,042-931-2005,(34318)대전광역시 대덕구 석봉로37번길 62 2층 (석봉동),127.426357283733,36.4502261910622,정좌표
6538,6538,충남,공주시,우체국,공주우체국,041-851-2520,"(32546)충청남도 공주시 우체국길 15 (반죽동,공주우체국)",127.122773103162,36.4547453700281,정좌표
6539,6539,충남,천안시,우체국,천안우체국,041-629-2550,(31108)충청남도 천안시 서북구 서부대로 706 (성정동) ,127.133637860143,36.8301818219292,정좌표
6540,6540,충남,천안시,우체국,천안쌍용동우체국,041-571-4000,(31166)충청남도 천안시 서북구 쌍용11길 71 (쌍용동),127.126618975359,36.8018246728632,정좌표
6541,6541,충남,천안시,우체국,천안쌍용2동우체국,041-579-4900,(31172)충청남도 천안시 서북구 월봉로 82 (쌍용동),127.118338655326,36.7979536295664,정좌표
6542,6542,충남,천안시,우체국,천안불당동우체국,041-553-7053,(31165)충청남도 천안시 서북구 봉서산로 66 (불당동),127.114082829533,36.8058728089046,정좌표
6543,6543,충북,청주시,우체국,청주우체국,043-711-0707,(28322)충청북도 청주시 청원구 1순환로 70 (율량동) ,127.505089254469,36.6634074798867,정좌표
